brand,name,temp,category,is_coffee
아마스빈,아메리카노,,커피,True
아마스빈,아메리카노,,커피,True
아마스빈,바닐라 아메리카노,,커피,True
아마스빈,헤이즐넛 아메리카노,,커피,True
아마스빈,카페라떼,,커피,True
아마스빈,바닐라 라떼,,커피,True
아마스빈,헤이즐넛 라떼,,커피,True
아마스빈,카라멜 마끼아또,,커피,True
아마스빈,카페 모카,,커피,True
아마스빈,연유 라떼,,커피,True
아마스빈,얼그레이 밀크티,,밀크티/라떼,False
아마스빈,얼그레이 밀크티,,밀크티/라떼,False
아마스빈,루이보스 밀크티,,밀크티/라떼,False
아마스빈,아쌈 밀크티,,밀크티/라떼,False
아마스빈,민트 밀크티,,밀크티/라떼,False
아마스빈,초콜렛 밀크티,,밀크티/라떼,False
아마스빈,타로 밀크티,,밀크티/라떼,False
아마스빈,코코넛 밀크티,,밀크티/라떼,False
아마스빈,초코 버블티,,밀크티/라떼,False
아마스빈,화이트 초코 버블티,,밀크티/라떼,False
아마스빈,카라멜 버블티,,밀크티/라떼,False
아마스빈,민트초코 버블티,,밀크티/라떼,False
아마스빈,티라미수 버블티,,밀크티/라떼,False
아마스빈,티라미수 버블티,,밀크티/라떼,False
아마스빈,59% 리얼초코 버블티,,밀크티/라떼,False
아마스빈,딸기코코넛 버블티,,밀크티/라떼,False
아마스빈,딸기라떼,,밀크티/라떼,False
아마스빈,플레인 요거트,,요거트/하동녹차/흑당,False
아마스빈,플레인 요거트,,요거트/하동녹차/흑당,False
아마스빈,딸기 요거트,,요거트/하동녹차/흑당,False
아마스빈,블루베리 요거트,,요거트/하동녹차/흑당,False
아마스빈,청사과 요거트,,요거트/하동녹차/흑당,False
아마스빈,복숭아 요거트,,요거트/하동녹차/흑당,False
아마스빈,하동녹차 버블티,,요거트/하동녹차/흑당,False
아마스빈,하동녹차 쉐이크,,요거트/하동녹차/흑당,False
아마스빈,하동녹차 오레오,,요거트/하동녹차/흑당,False
아마스빈,흑당 버블티,,요거트/하동녹차/흑당,False
아마스빈,흑당 버블티,,요거트/하동녹차/흑당,False
아마스빈,흑당 카페라떼,,요거트/하동녹차/흑당,False
아마스빈,흑당 티라미수,,요거트/하동녹차/흑당,False
아마스빈,타로 쉐이크,,쉐이크/스무디,False
아마스빈,타로 쉐이크,,쉐이크/스무디,False
아마스빈,코코넛 쉐이크,,쉐이크/스무디,False
아마스빈,순수우유 쉐이크,,쉐이크/스무디,False
아마스빈,초코 오레오 쉐이크,,쉐이크/스무디,False
아마스빈,화이트 오레오 쉐이크,,쉐이크/스무디,False
아마스빈,민트 오레오 쉐이크,,쉐이크/스무디,False
아마스빈,카페 오레오 쉐이크,,쉐이크/스무디,False
아마스빈,리얼초코 쉐이크,,쉐이크/스무디,False
아마스빈,밀크티 쉐이크,,쉐이크/스무디,False
아마스빈,블루베리 스무디,,쉐이크/스무디,False
아마스빈,블루베리 스무디,,쉐이크/스무디,False
아마스빈,스트로베리 스무디,,쉐이크/스무디,False
아마스빈,그린애플 스무디,,쉐이크/스무디,False
아마스빈,애플망고 스무디,,쉐이크/스무디,False
아마스빈,자몽 스무디,,쉐이크/스무디,False
아마스빈,요거스트로베리 스무디,,쉐이크/스무디,False
아마스빈,블루베리 소다,,에이드/소다/스페셜,False
아마스빈,블루베리 소다,,에이드/소다/스페셜,False
아마스빈,라즈베리 소다,,에이드/소다/스페셜,False
아마스빈,자몽 소다,,에이드/소다/스페셜,False
아마스빈,파인애플 소다,,에이드/소다/스페셜,False
아마스빈,레자몽 버블에이드,,에이드/소다/스페셜,False
아마스빈,리얼레몬 버블에이드,,에이드/소다/스페셜,False
아마스빈,피치 블랙티,,에이드/소다/스페셜,False
아마스빈,자몽 블랙티,,에이드/소다/스페셜,False
아마스빈,얼그레이 프렌치 블루,,에이드/소다/스페셜,False
아마스빈,페퍼민트,,에이드/소다/스페셜,False
아마스빈,스윗 머스캣 그린티,,에이드/소다/스페셜,False
아마스빈,스윗 머스캣 그린티,,에이드/소다/스페셜,False
아마스빈,딸기 버블티,,과일주스/생과일,False
아마스빈,딸기 버블티,,과일주스/생과일,False
아마스빈,바나나 버블티,,과일주스/생과일,False
아마스빈,키위 버블티,,과일주스/생과일,False
아마스빈,파인애플 버블티,,과일주스/생과일,False
아마스빈,청사과 버블티,,과일주스/생과일,False
아마스빈,오렌지 버블티,,과일주스/생과일,False
아마스빈,사하라,,과일주스/생과일,False
아마스빈,오키베리,,과일주스/생과일,False
아마스빈,오아시스,,과일주스/생과일,False
아마스빈,아마존,,과일주스/생과일,False
